Sample_ID,Bacterivores,Fungivores,Herbivores,Omnivores,Predators,Unidentified,Total_Number,Latitude,Longitude,Pixel_Lat,Pixel_Long,WWF_Biome,sampling method,DOI/URL,Data_provider
7351,87.1,6.3,351.2,62.1,6.3,0,513,-9.135219444,-40.30501944,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7352,716.3,6.3,497.6,161.4,0,0,1381.6,-9.135344444,-40.30487222,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7353,927.9,6,309.3,24.3,12,0,1279.4,-9.135561111,-40.30485556,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7354,23.3,0,106,51.7,8.3,0,189.3,-9.313947222,-40.41015556,-9.3125,-40.41249847,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7355,24,0,264.7,40,0,0,328.7,-9.313766667,-40.40997778,-9.3125,-40.41249847,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7356,22.6,0,218.5,21.3,0,0,262.4,-9.313419444,-40.40980278,-9.3125,-40.41249847,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7357,55.5,0.7,281.7,139.8,0,0,477.7,-9.313244444,-40.40952778,-9.3125,-40.41249847,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7358,73.3,0,336.5,57.6,0,0,467.5,-9.313616667,-40.40963611,-9.3125,-40.41249847,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7359,18,0,98,40,0,0,156,-9.295297222,-40.44533889,-9.295833588,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7360,12.3,0,60.1,9.4,0,0,81.7,-9.295105556,-40.44543333,-9.295833588,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7361,56.6,0,3335.1,24.7,0,0,3416.3,-9.2949,-40.44532778,-9.295833588,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7362,30,0,557.5,72.9,0.7,0,661.1,-9.294427778,-40.445175,-9.295833588,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7363,17.3,0,121.3,17.3,0,0,156,-9.295061111,-40.44496389,-9.295833588,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7364,20,0,238.5,85.1,0,0,343.6,-9.135372222,-40.306075,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7365,7,20,114,23.9,0,0,164.9,-9.135169444,-40.30595,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7366,10,0,113,32.1,3,0,158.2,-9.134944444,-40.30565833,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7367,9,0.7,237.1,14.9,0,0,261.8,-9.135105556,-40.305475,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7368,100,33.3,603.3,50.8,2,0,789.4,-9.135436111,-40.30556944,-9.137499809,-40.30416489,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7369,24.3,0,368.3,91.3,0,0,484,-9.028727778,-40.29644167,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7370,198,0,180.1,52.2,1.4,0,431.6,-9.028861111,-40.29644444,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7371,30,10,247.3,50.7,0,0,338,-9.028877778,-40.29625,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7372,66.7,0,56.5,66.8,2,0,192,-9.028986111,-40.29621389,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7373,0,3.2,54.8,4.8,1.6,0,64.3,-9.029069444,-40.29595,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7374,107.7,6.3,15.6,98.7,0,0,228.3,-9.029233333,-40.29678889,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7375,42.7,42.7,5.6,49.2,1.2,0,141.4,-9.029363889,-40.29673056,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7376,24,3,29,21,0,0,77,-9.028619444,-40.29652778,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7377,26.7,3.3,12.2,20,0,0,62.2,-9.029605556,-40.29643889,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7378,21.7,10,21,17.3,0,0,70,-9.029916667,-40.29619722,-9.029166222,-40.29583359,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7379,137,18.7,7.3,4.7,0,0,167.7,-9.073733333,-40.32583333,-9.070833206,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7380,576,30,108.7,27.3,0,0,742,-9.073941667,-40.32580278,-9.070833206,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7381,63.4,10.7,7.5,4.1,2.7,0,88.3,-9.073955556,-40.32553056,-9.070833206,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7382,57.3,6,55.4,13.4,0,0,132.1,-9.073958333,-40.32532222,-9.070833206,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7383,59.7,12,13.2,8,0,0,92.9,-9.074183333,-40.32526389,-9.070833206,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7384,182,1.3,29.3,14,0,0,226.7,-9.090447222,-40.32423333,-9.087499619,-40.32083511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7385,166.9,0,3.9,9.6,0,0,180.4,-9.090502778,-40.32473611,-9.087499619,-40.32083511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7386,120.7,0,0,18.7,0,0,139.3,-9.090663889,-40.32454167,-9.087499619,-40.32083511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7387,349.1,0,29,191.1,0,0,569.2,-9.090675,-40.32508611,-9.087499619,-40.32916641,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7388,918.8,0,67.4,168.1,0,0,1154.3,-9.090894444,-40.32479722,-9.087499619,-40.32083511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7389,8.3,3.3,23.3,8.3,0,0,43.3,-9.281580556,-40.44012222,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7390,2.4,2.4,26.2,2.4,0,0,33.3,-9.281788889,-40.43988056,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7391,0.7,0,15,0,0,0,15.7,-9.281883333,-40.43971944,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7392,216.7,0,34,53.3,0,0,304,-9.281947222,-40.43990278,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7393,33.3,0,66.7,0,0,0,100,-9.281322222,-40.44039444,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7394,0,1.7,3.3,0,0,0,5,-9.281175,-40.44039167,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7395,1,0,0,0,0,0,1,-9.281311111,-40.44061389,-9.279166222,-40.4375,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7396,0,0,8.7,0,0,0,8.7,-9.278630556,-40.44422222,-9.279166222,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7397,126,0,18.3,13.3,0,0,157.7,-9.278894444,-40.44401944,-9.279166222,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7398,16.7,0,6.7,0,0,0,23.3,-9.279088889,-40.44370556,-9.279166222,-40.44583511,13,Sieving + Sugar flotation ,unpublished,José Mauro da Cunha Castro
7399,300,750,750,450,150,0,2400,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7400,150,150,0,150,0,0,450,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7401,0,150,0,300,150,0,600,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7402,450,0,300,150,150,0,1050,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7403,706,1553,988,1270,0,0,4517,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7404,4377,1130,565,1130,0,0,7202,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7405,4377,848,424,3530,141,0,9320,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7406,15956,0,424,4377,282,0,21039,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7407,5789,282,424,565,0,0,7060,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7408,52,52,52,0,52,0,208,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7409,3636,0,17,3871,0,0,7524,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7410,5630,5278,3402,2111,0,0,16421,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7411,5865,821,1642,2698,352,0,11378,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7412,3167,704,5396,117,0,0,9384,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7413,1440,0,720,432,1008,0,3600,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7414,10944,0,288,6768,432,0,18432,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7415,3888,144,144,5040,0,0,9216,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7416,1440,0,288,288,864,0,2880,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7417,1872,144,1008,288,864,0,4176,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7418,4059,406,1759,2030,406,0,8660,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7419,1218,0,1218,406,406,0,3248,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7420,3653,0,1082,135,406,0,5276,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7421,7036,676,271,2841,406,0,11230,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7422,8659,0,406,0,947,0,10012,78.12,103.17,78.17916874,103.2208329,10.99999998,Baermann  funnel,10.1163/156854102760290482,Vlada Peneva
7461,827,645,1227,567,73,0,3339,41.36666667,23.18333333,41.36249924,23.1875,4,sieving and decanting and Baermann funnel,unpublished,Vlada Peneva
7474,2748,486,3245,1352,229,133,8203,41.35,23.18333333,41.34583282,23.1875,12,sieving and decanting and Baermann funnel,unpublished,Vlada Peneva
7477,62,123,87,38,48,0,358,41.36666667,23.13333333,41.36249924,23.13750076,12,sieving and decanting and Baermann funnel,unpublished,Vlada Peneva
7478,36,163,32,42,63,1,337,41.36666667,23.13333333,41.36249924,23.13750076,12,sieving and decanting and Baermann funnel,unpublished,Vlada Peneva
7480,890,,1070,800,130,90,2980,0.46,32.61,0.462500006,32.61249924,7,"Corer, 3.5cm dia",https://www.cabdirect.org/cabdirect/abstract/19690802872,Traunspurger
7481,660,,660,24.8,0,0,1344.8,0.46,32.61,0.462500006,32.61249924,7,"Corer, 3.5cm dia",https://www.cabdirect.org/cabdirect/abstract/19690802872,Traunspurger
7482,420,,770,400,39,20,1649,0.46,32.61,0.462500006,32.61249924,7,"Corer, 3.5cm dia",https://www.cabdirect.org/cabdirect/abstract/19690802872,Traunspurger
7483,830,,770,1820,0,0,3420,0.46,32.61,0.462500006,32.61249924,7,"Corer, 3.5cm dia",https://www.cabdirect.org/cabdirect/abstract/19690802872,Traunspurger
7484,1500,,770,680,170,40,3160,0.46,32.61,0.462500006,32.61249924,7,"Corer, 3.5cm dia",https://www.cabdirect.org/cabdirect/abstract/19690802872,Traunspurger
7485,111,98,121,46,,,376,30.82,34.76,30.82083321,34.76250076,13,"PVC tubes, 45mm dia,",https://ci.nii.ac.jp/naid/10022021698/,Traunspurger
7486,110,49,114,46,,,319,30.82,34.76,30.82083321,34.76250076,13,"PVC tubes, 45mm dia,",https://ci.nii.ac.jp/naid/10022021698/,Traunspurger
7488,73.125,136.575,0.625,3.45,13.9,,227.675,48.09,16.01,48.08750153,16.01250076,5,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7489,91.4,144.075,3.275,10.95,28.275,,277.975,48.19,16.21,48.1875,16.21249962,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7490,356.4,427.8,0.95,10.95,58.6,,854.7,48.41,15.51,48.41249847,15.51249981,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7491,114.375,109.55,0.95,18.45,7.2,,250.525,47.77,16.32,47.77083206,16.32083321,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7492,64.525,300.775,50.15,13.9,24.375,,453.725,47.75,15.53,47.74583435,15.52916622,5,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7493,96.25,228.125,7.2,7.825,21.25,,360.65,48.2,16.19,48.20416641,16.1875,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7494,135.475,85.15,70.775,4.7,27.2,,323.3,49.27,12.69,49.27083206,12.6875,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7495,378.9,289.075,41.875,45.625,25.625,,781.1,48.19,13.37,48.1875,13.3708334,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7496,315.775,133.15,32.825,22.2,55,,558.95,47.98,16.13,47.97916794,16.12916756,5,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7497,48.125,12.975,11.25,1.4,7.2,,80.95,48.13,16.58,48.12916565,16.57916641,4,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7498,148.275,32.675,45.625,3.45,8.125,,238.15,47.56,13.65,47.5625,13.64583302,5,"Bodenbohrer, Fläche 10,7cm2",unpublished,Traunspurger
7499,696,6,29.9,3.6,0.3,,735.8,45.24,9,45.23749924,8.995833397,4,"soil corer (2,5cm dia)",unpublished,Traunspurger
7500,1566,14.3,176.7,11.8,4.1,,1772.9,45.31,8.9,45.3125,8.904166222,4,"soil corer (2,5cm dia)",unpublished,Traunspurger
7501,16.6,4.3,26.7,4.6,0.4,,52.6,45.15,9.37,45.15416718,9.370833397,4,"soil corer (2,5cm dia)",unpublished,Traunspurger
7502,,,,,,,362.5,48.78333333,17.46666667,48.77916718,17.46249962,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7503,,,,,,,220,48.78333333,17.46666667,48.77916718,17.46249962,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7504,,,,,,,360,48.78333333,17.46666667,48.77916718,17.46249962,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7505,,,,,,,507.5,48.81666667,17.81666667,48.82083511,17.82083321,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7506,,,,,,,175,48.81666667,17.81666667,48.82083511,17.82083321,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7507,,,,,,,820,49.11666667,18.3,49.12083435,18.29583359,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7508,,,,,,,322.5,49.06666667,18.13333333,49.07083511,18.12916756,5,not available,10.2478/s11687-006-0021-1,Traunspurger
7509,,,,,,,472.5,49.06666667,18.13333333,49.07083511,18.12916756,5,not available,10.2478/s11687-006-0021-1,Traunspurger
7510,,,,,,,712.5,49.06666667,18.16666667,49.07083511,18.17083359,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7511,,,,,,,300,49.06666667,18.21666667,49.07083511,18.22083282,4,not available,10.2478/s11687-006-0021-1,Traunspurger
7512,,,,,,,875,48.9,17.41666667,48.90416718,17.41250038,4,not available,10.2478/s11687-006-0021-1,Traunspurger
8041,715,181,99,107,0,,1102,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8042,468,208,0,39,13,,728,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8043,455,594,408,12,23,,1492,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8044,1176,105,140,23,0,,1444,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8045,714,214,224,82,0,,1234,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8046,1025,449,77,64,0,,1615,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8047,393,275,442,49,10,,1169,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8048,1133,144,366,33,0,,1677,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8049,1269,166,559,45,15,,2054,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8050,533,59,148,36,6,,782,34.326,-119.108,34.32916641,-119.1041641,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8051,1550,354,930,199,22,,3055,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8052,421,669,533,50,87,,1760,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8053,1023,205,1819,91,0,,3138,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8054,861,121,1481,138,52,,2652,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8055,1868,359,575,72,24,,2898,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8056,385,84,485,117,25,,1096,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8057,1445,72,272,72,0,,1860,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8058,2103,75,338,300,0,,2816,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8059,1253,134,597,284,0,,2268,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8060,5586,399,1097,100,50,,7232,38.529,-121.781,38.52916718,-121.7791672,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8061,853,65,281,119,32,,1350,38.542,-121.45,38.54583359,-121.4458313,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8062,439,18,404,0,0,,860,38.542,-121.45,38.54583359,-121.4458313,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8063,478,55,273,14,20,,840,38.542,-121.45,38.54583359,-121.4458313,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8064,589,38,280,45,38,,990,38.542,-121.45,38.54583359,-121.4458313,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8065,1184,12,321,37,86,,1640,38.542,-121.45,38.54583359,-121.4458313,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8066,431,262,177,135,25,,1030,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8067,526,247,151,56,0,,980,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8068,365,94,236,100,6,,801,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8069,435,234,602,223,11,,1506,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8070,190,88,577,51,0,,906,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8071,153,11,584,11,5,,764,38.646,-120.932,38.64583206,-120.9291687,12,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8072,230,547,723,33,175,,1708,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8073,990,533,590,57,419,,2588,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8074,3923,556,392,33,229,,5132,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8075,1365,824,927,26,258,,3400,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8076,945,447,294,26,26,,1736,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8077,3296,1608,1085,40,201,,6230,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8078,573,1053,1200,55,111,,2992,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8079,1198,975,305,122,0,,2600,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8080,567,227,403,101,0,,1298,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8081,3777,853,2071,366,61,,7128,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8082,1626,937,1102,55,0,,3720,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8083,981,341,1344,64,21,,2752,38.546,-121.871,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8084,684,411,448,37,0,,1580,38.542,-121.873,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8085,628,147,155,24,0,,954,38.542,-121.873,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8086,299,313,189,29,0,,830,38.542,-121.873,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8087,1354,199,323,25,0,,1900,38.542,-121.873,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8088,1027,398,199,22,0,,1646,38.542,-121.873,38.54583359,-121.8708344,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8089,486,201,453,101,67,,1308,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8090,501,162,856,129,32,,1680,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8091,633,288,734,129,86,,1870,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8092,523,241,552,212,0,,1528,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8093,268,58,121,105,0,,552,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8094,190,523,919,111,16,,1758,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8095,718,365,212,71,35,,1400,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8096,468,247,481,143,0,,1340,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8097,302,273,467,136,0,,1178,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8098,426,128,766,184,14,,1518,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8099,212,143,201,74,0,,630,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8100,266,272,245,34,7,,824,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8101,202,182,101,16,0,,501,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8102,494,195,187,67,0,,944,38.538,-122.049,38.53749847,-122.0458298,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8103,547,30,20,15,5,,616,38.178,-121.23,38.17916489,-121.2291641,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
8104,658,22,539,22,0,,1240,38.178,-121.23,38.17916489,-121.2291641,8,Decanting/sieving/Baermann,10.1016/j.actao.2016.03.004,Howard Ferris
